run_id,config,concurrency,prompt_len,gen_len,ttft_ms,itl_p50_ms,itl_p95_ms,e2e_ms,toks_per_s,ok,err
20260920T125307Z,bs32:pressure,32,6000,512,2119.6,40.78,74.8,38985.0,13.13,True,
20260920T125307Z,bs32:pressure,32,6000,512,3947.3,40.63,78.95,39617.8,12.92,True,
20260920T125307Z,bs32:pressure,32,6000,512,5798.2,40.67,73.68,39604.9,12.93,True,
20260920T125307Z,bs32:pressure,32,6000,512,5750.2,40.65,71.96,39556.7,12.94,True,
20260920T125307Z,bs32:pressure,32,6000,512,7539.8,40.8,74.7,40636.2,12.6,True,
20260920T125307Z,bs32:pressure,32,6000,512,7489.9,40.84,74.69,40584.8,12.62,True,
20260920T125307Z,bs32:pressure,32,6000,512,9180.2,41.0,75.76,42385.0,12.08,True,
20260920T125307Z,bs32:pressure,32,6000,512,9166.9,40.79,76.31,42374.6,12.08,True,
20260920T125307Z,bs32:pressure,32,6000,512,10950.8,40.7,77.47,44169.6,11.59,True,
20260920T125307Z,bs32:pressure,32,6000,512,10912.1,40.94,75.81,44134.1,11.6,True,
20260920T125307Z,bs32:pressure,32,6000,512,12700.6,40.61,79.0,45918.4,11.15,True,
20260920T125307Z,bs32:pressure,32,6000,512,12644.0,40.84,73.89,45846.8,11.17,True,
20260920T125307Z,bs32:pressure,32,6000,512,53750.0,41.24,54.2,74770.3,6.85,True,
20260920T125307Z,bs32:pressure,32,6000,512,14404.6,40.81,71.99,47617.3,10.75,True,
20260920T125307Z,bs32:pressure,32,6000,512,14352.6,40.77,71.96,47569.5,10.76,True,
20260920T125307Z,bs32:pressure,32,6000,512,16181.6,40.96,75.74,49406.2,10.36,True,
20260920T125307Z,bs32:pressure,32,6000,512,16097.5,40.83,73.81,49319.4,10.38,True,
20260920T125307Z,bs32:pressure,32,6000,512,17548.5,40.98,59.38,59729.3,8.57,True,
20260920T125307Z,bs32:pressure,32,6000,512,52931.5,41.08,55.5,74445.3,6.88,True,
20260920T125307Z,bs32:pressure,32,6000,512,17415.3,41.18,57.03,70206.5,7.29,True,
20260920T125307Z,bs32:pressure,32,6000,512,41724.5,41.11,58.34,74127.4,6.91,True,
20260920T125307Z,bs32:pressure,32,6000,512,43518.4,41.13,55.69,74078.9,6.91,True,
20260920T125307Z,bs32:pressure,32,6000,512,43468.5,41.02,58.13,74054.1,6.91,True,
20260920T125307Z,bs32:pressure,32,6000,512,45246.9,41.02,54.41,74036.6,6.92,True,
20260920T125307Z,bs32:pressure,32,6000,512,45217.3,41.19,58.92,73994.1,6.92,True,
20260920T125307Z,bs32:pressure,32,6000,512,47016.5,41.08,56.15,73978.3,6.92,True,
20260920T125307Z,bs32:pressure,32,6000,512,46950.7,41.02,54.71,73925.1,6.93,True,
20260920T125307Z,bs32:pressure,32,6000,512,48773.7,41.19,56.92,73916.6,6.93,True,
20260920T125307Z,bs32:pressure,32,6000,512,48722.1,41.01,55.64,73866.7,6.93,True,
20260920T125307Z,bs32:pressure,32,6000,512,52383.2,41.14,54.45,73894.9,6.93,True,
20260920T125307Z,bs32:pressure,32,6000,512,50476.8,41.17,54.79,73804.6,6.94,True,
20260920T125307Z,bs32:pressure,32,6000,207,50424.0,41.1,56.18,61235.6,3.38,True,
20260920T125307Z,bs32:pressure,32,6000,512,3434.0,40.97,55.61,37194.8,13.77,True,
20260920T125307Z,bs32:pressure,32,6000,512,3985.0,41.01,56.42,37810.3,13.54,True,
20260920T125307Z,bs32:pressure,32,6000,512,5778.4,40.89,59.0,37805.0,13.54,True,
20260920T125307Z,bs32:pressure,32,6000,512,5718.1,40.95,54.99,37752.7,13.56,True,
20260920T125307Z,bs32:pressure,32,6000,512,7477.9,41.07,55.33,38824.7,13.19,True,
20260920T125307Z,bs32:pressure,32,6000,512,11184.8,40.95,56.89,42517.5,12.04,True,
20260920T125307Z,bs32:pressure,32,6000,512,7382.6,40.86,55.16,38729.3,13.22,True,
20260920T125307Z,bs32:pressure,32,6000,512,12911.3,40.96,54.98,44256.4,11.57,True,
20260920T125307Z,bs32:pressure,32,6000,512,52111.7,41.1,52.88,73156.9,7.0,True,
20260920T125307Z,bs32:pressure,32,6000,512,40465.6,41.01,48.2,72864.9,7.03,True,
20260920T125307Z,bs32:pressure,32,6000,512,9057.3,41.07,57.67,40415.4,12.67,True,
20260920T125307Z,bs32:pressure,32,6000,512,8998.1,40.99,55.22,40354.9,12.69,True,
20260920T125307Z,bs32:pressure,32,6000,512,8942.6,40.93,55.13,40299.4,12.7,True,
20260920T125307Z,bs32:pressure,32,6000,512,43955.6,41.11,51.46,72729.3,7.04,True,
20260920T125307Z,bs32:pressure,32,6000,512,10678.5,40.95,55.06,42034.1,12.18,True,
20260920T125307Z,bs32:pressure,32,6000,512,12512.0,41.0,55.19,43857.1,11.67,True,
20260920T125307Z,bs32:pressure,32,6000,512,14307.6,40.97,55.21,45657.2,11.21,True,
20260920T125307Z,bs32:pressure,32,6000,512,14256.3,41.11,55.19,45605.0,11.23,True,
20260920T125307Z,bs32:pressure,32,6000,512,14202.3,41.11,55.33,45553.4,11.24,True,
20260920T125307Z,bs32:pressure,32,6000,512,51060.6,41.06,48.67,72573.6,7.05,True,
20260920T125307Z,bs32:pressure,32,6000,512,51009.1,41.04,46.0,72520.2,7.06,True,
20260920T125307Z,bs32:pressure,32,6000,512,41683.3,41.07,49.01,72269.8,7.08,True,
20260920T125307Z,bs32:pressure,32,6000,512,43505.9,41.09,53.98,72283.2,7.08,True,
20260920T125307Z,bs32:pressure,32,6000,512,15400.7,40.81,56.69,57594.0,8.89,True,
20260920T125307Z,bs32:pressure,32,6000,512,45255.7,41.08,54.14,72220.9,7.09,True,
20260920T125307Z,bs32:pressure,32,6000,512,45217.8,41.01,47.7,72179.9,7.09,True,
20260920T125307Z,bs32:pressure,32,6000,512,47005.7,41.13,53.52,72158.2,7.1,True,
20260920T125307Z,bs32:pressure,32,6000,512,48820.5,41.15,52.96,72139.4,7.1,True,
20260920T125307Z,bs32:pressure,32,6000,512,15158.2,41.09,57.3,67957.5,7.53,True,
20260920T125307Z,bs32:pressure,32,6000,512,41305.9,41.13,54.07,71893.1,7.12,True,
20260920T125307Z,bs32:pressure,32,6000,512,46805.7,41.08,53.68,71958.0,7.12,True,
20260920T125307Z,bs32:pressure,32,6000,207,48608.4,41.37,52.34,59427.7,3.48,True,
